comment_id,message,plu_pro,sin_pro,word_count,char_count,allcaps_c,emoji_count,emoji_categories,clarity_mean,arousal_mean,valence_mean,familarity_mean,complexity_mean
ct_100,my favorite live recordings are from kexp and @arte concert ,0,1,10,60,2,0,[],[],[],[],[],[]
ct_102,seen him 18 times live and it still enjoy it everytime i experience it :heart_suit:,0,1,15,83,0,1,['game'],[],[],[],[],[]
ct_104,i once saw nils improvising a song with kiasmos ,0,1,9,48,0,0,[],[],[],[],[],[]
ct_106,wow@blue_scape:smiling_face_with_heart_eyes:,0,0,1,44,0,1,['face-affection'],[78.142857],[49.642857],[91.464286],[88.214286],[41.821429]
ct_107,the song is on youtube @lizbeth ajuria ,0,0,7,39,0,0,[],[],[],[],[],[]
ct_108,"oh, thank you so much. i'll look for it! :folded_hands::smiling_face:",0,1,10,69,0,2,"['face-affection', 'hands']",[83.461538],[19.269231],[87.5],[90.961538],[37.0]
ct_109,i don't understand why layered sounds are considered as music.,0,1,10,62,0,0,[],[],[],[],[],[]
ct_110,this is pathetic,0,0,3,16,0,0,[],[],[],[],[],[]
ct_111,grow up alessio,0,0,3,15,0,0,[],[],[],[],[],[]
ct_113,this man has more talent in his eyelashes than you or your family ever will,0,0,15,75,0,0,[],[],[],[],[],[]
ct_114,buzz off bro,0,0,3,12,0,0,[],[],[],[],[],[]
ct_115,:red_heart: :red_heart: ,0,0,2,24,0,2,"['emotion', 'emotion']",[],[],[],[],[]
ct_116,"it's ok dear alessio, chill out. us, we love his music! :face_blowing_a_kiss::folded_hands::sparkling_heart:",2,0,12,108,0,3,"['emotion', 'face-affection', 'hands']",[66.321429],[46.607143],[86.964286],[83.5],[46.357143]
ct_118,so all ambient/chill music is no music? ,0,0,7,40,0,0,[],[],[],[],[],[]
ct_121,leave synthdaddy alone alessio,0,0,4,30,0,0,[],[],[],[],[],[]
ct_122,why are you still here @alessioandres ,0,0,6,38,0,0,[],[],[],[],[],[]
ct_123,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_125,"haha, alessio trying to liven up this chat a little - and it's working :slightly_smiling_face:",0,0,15,94,0,1,['face-smiling'],[74.777778],[35.444444],[80.740741],[88.481481],[9.185185]
ct_126,he is using a couple of line array and gigant subwoofers as monitors wow thats too much,0,0,17,87,0,0,[],[],[],[],[],[]
ct_127,talk to brian eno you nonce,0,0,6,27,0,0,[],[],[],[],[],[]
ct_128,or harrold burris meyer,0,0,4,23,0,0,[],[],[],[],[],[]
ct_130,build up and harmonics are part of music too and this nils guy is very goot at that,0,0,18,83,0,0,[],[],[],[],[],[]
ct_131,goot :disappointed_face: good :slightly_smiling_face:,0,0,4,53,0,2,"['face-concerned', 'face-smiling']","[79.392857, 74.777778]","[59.285714, 35.444444]","[22.392857, 80.740741]","[67.607143, 88.481481]","[18.0, 9.185185]"
ct_133,"might not be music to you, but i like it :man_shrugging:",0,1,11,56,0,1,['person-gesture'],[],[],[],[],[]
ct_134,aleesio how about you try layering sounds and they all happen to be in that kind of aether harmony.your comments just shows how little you know about music as a technical matter and as a soul food 2,0,0,38,198,0,0,[],[],[],[],[],[]
ct_136,talent is the distinction when layering different harmonics between cacophony and musical bliss.,0,0,13,96,0,0,[],[],[],[],[],[]
ct_137,@franconicotom those aren't subs as monitors... and line arrays are pretty common in shows lol wtf you talking about,0,0,19,116,0,0,[],[],[],[],[],[]
ct_138,give me your layered shit synthdaddy :sweat_droplets::drooling_face:,0,1,7,68,0,2,"['emotion', 'face-sleepy']",[57.653846],[38.846154],[75.269231],[52.346154],[50.076923]
ct_141,there is no structure between your ears you cant just get bunch of sounds layer them as you wish and it magically fill whole arenas why dudes like u shit in live chats for no reason,0,0,36,181,0,0,[],[],[],[],[],[]
ct_142,:clapping_hands:,0,0,1,16,0,1,['hands'],[],[],[],[],[]
ct_144,"correction, he might have two small subs as a part of the monitors which makes sense... he doesn't have iems or headphones and wants to feel / hear what he's playing... don't know what the big deal is",0,0,38,200,0,0,[],[],[],[],[],[]
ct_146,really alessio we thought you were here to talk shit about how this isn't music,1,0,15,79,0,0,[],[],[],[],[],[]
ct_147,but go on,0,0,3,9,0,0,[],[],[],[],[],[]
ct_148,woowwwww so happy that i randomly catched this livestreammmm amazing ,0,1,10,69,2,0,[],[],[],[],[],[]
ct_151,ignore him and enjoy the music,0,0,6,30,0,0,[],[],[],[],[],[]
ct_152,a pretentious tool in the comment section of a nils frahm video. i'm shocked,0,1,14,76,0,0,[],[],[],[],[],[]
ct_153,"alessio, if you don't like, that's because it's not for you. silly boy. bon vent!",0,0,15,81,0,0,[],[],[],[],[],[]
ct_155,"alessio when synthdaddy noodles on the piano which qualifies as ""real music"" to him: :drooling_face:",0,0,15,100,0,1,['face-sleepy'],[57.653846],[38.846154],[75.269231],[52.346154],[50.076923]
ct_156,classic mixed with modern electronic :red_heart: ,0,0,6,49,0,1,['emotion'],[],[],[],[],[]
ct_157,"line arrays are used in clubs and theaters all the time, not just stadiums. ",0,0,14,76,0,0,[],[],[],[],[],[]
ct_158,love you all thx for this concert <3,0,0,8,36,0,0,[],[],[],[],[],[]
ct_159,"this is just wonderful. danke, thx and merci nils and arte.",0,0,11,59,0,0,[],[],[],[],[],[]
ct_160,i went to one of nils shows... great sound :grinning_face: ,0,1,10,59,0,1,['face-smiling'],[78.612903],[50.096774],[80.096774],[81.741935],[22.612903]
ct_162,and yes there are some subs under the wedges that i didn't see at first :),0,1,16,74,0,0,[],[],[],[],[],[]
ct_164,:pink_heart::pink_heart::pink_heart:,0,0,1,36,0,3,[],[],[],[],[],[]
ct_165,so grateful this exists! merci arte,0,0,6,35,0,0,[],[],[],[],[],[]
ct_167,lovely concert . listening in my garden with the sound of birds as backing vocals :winking_face:,0,1,16,96,0,1,['face-smiling'],[53.580645],[45.870968],[63.935484],[82.354839],[27.516129]
ct_168,"also looks like there are 4 boxes stacked on some subs for the line array, not super overkill for an electronic show in a concert hall tbh",0,0,27,138,0,0,[],[],[],[],[],[]
ct_169,"cheers :clinking_glasses::oncoming_fist_medium-light_skin_tone: ., it'll be the soundtrack for a long soak in the bath l8rz., :musical_notes::person_taking_bath_medium-light_skin_tone::dashing_away::winking_face::thumbs_up_medium-light_skin_tone:",0,0,16,246,0,4,"['drink', 'emotion', 'face-smiling', 'music']",[53.580645],[45.870968],[63.935484],[82.354839],[27.516129]
ct_170,im sure its nice sound in that concert hall,0,1,9,43,0,0,[],[],[],[],[],[]
ct_171,"music is everything that is not sound where sound is present. i am listening to music like a person without hearing and no concept of emotion would. there's stories, someone enters, approaches by -",0,1,34,197,0,0,[],[],[],[],[],[]
ct_172,re :smiling_face_with_smiling_eyes:,0,0,2,35,0,1,['face-smiling'],[80.785714],[25.678571],[87.464286],[88.5],[20.607143]
ct_173,they are not stopid ,0,0,4,20,0,0,[],[],[],[],[],[]
ct_177,:thanksdoc:,0,0,1,11,0,1,[],[],[],[],[],[]
ct_178,that mixing console alone costs more than 100k,0,0,8,46,0,0,[],[],[],[],[],[]
ct_180,"music is an intellectual thing, not a coloured drink with an umbrella to be ""liked.""",0,0,15,84,0,0,[],[],[],[],[],[]
ct_182,"@apoptose records i saw him in uppsala, sweden... great show :red_heart: ",0,1,11,73,0,1,['emotion'],[],[],[],[],[]
ct_184,thanks @arte concert ,0,0,3,21,1,0,[],[],[],[],[],[]
ct_185,"@alessioandres you can choose to have your own personal definition of music, but you can't impose it on everyone else and exclude whole genres",0,0,24,142,0,0,[],[],[],[],[],[]
ct_186,"@alessioandres leonard bernstein once put a cigarette out on my neck... i think i know what ""real"" music is",0,3,19,107,0,0,[],[],[],[],[],[]
ct_188,then i see multiple roland re-501 that cost like 2k to 3k a piece and need constant servicing,0,1,18,93,0,0,[],[],[],[],[],[]
ct_189,beautiful! :smiling_face_with_hearts:,0,0,2,37,0,1,['face-affection'],[79.75],[42.428571],[90.464286],[87.0],[51.678571]
ct_190,@arte concert thank you for this wonderful present! :red_heart::red_heart::red_heart:,0,0,9,85,1,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_191,@sato2097 read somewhere he owns 20+ of them total,0,0,9,50,0,0,[],[],[],[],[],[]
ct_194,that's what i am doing. i don't have the authority to exclude stuff anyway. :face_with_tears_of_joy: nobody holds the truth.,0,2,19,124,0,1,['face-smiling'],[85.846154],[74.269231],[92.153846],[99.076923],[58.538462]
ct_197,":face_with_hand_over_mouth:fek .,¿ ""intellectual"" ., it's purely emotional the intellectualasing is for twats with nothing to keep themselves occupied! imho :winking_face_with_tongue:",0,0,20,183,2,2,"['face-hand', 'face-tongue']","[49.107143, 50.192308]","[49.75, 58.115385]","[71.25, 75.923077]","[60.035714, 80.038462]","[51.642857, 52.923077]"
ct_198,this piece will have a drum line,0,0,7,32,0,0,[],[],[],[],[],[]
ct_200,"nils frahm was at in berlin at the superbooth a month ago and screened parts of this video, but with access to the stems so he was able to isolate individual tracks",0,0,32,164,0,0,[],[],[],[],[],[]
ct_201,keyboard composition of nils are just . wow,0,0,8,43,0,0,[],[],[],[],[],[]
ct_203,you really need good speakers / monitors to fully appreciate this,0,0,11,65,0,0,[],[],[],[],[],[]
ct_204,this is my favourite piece <3,0,1,6,29,0,0,[],[],[],[],[],[]
ct_205,emotion is due to chemistry. you can control sht with intellect.,0,0,11,64,0,0,[],[],[],[],[],[]
ct_206,spells :smiling_face_with_heart_eyes:,0,0,2,37,0,1,['face-affection'],[78.142857],[49.642857],[91.464286],[88.214286],[41.821429]
ct_207,"it is ""spells"" from the all encores ",0,0,7,36,0,0,[],[],[],[],[],[]
ct_208,but the album version doesnt have the drums :crying_face:,0,0,9,57,0,1,['face-concerned'],[66.75],[64.5],[27.535714],[74.464286],[41.035714]
ct_209,"im listning on a bang & olufsen speaker, very rich and deep :slightly_smiling_face: ",0,1,13,84,0,1,['face-smiling'],[74.777778],[35.444444],[80.740741],[88.481481],[9.185185]
ct_210,intellect is more important than emotions? alessio ,0,0,7,51,0,0,[],[],[],[],[],[]
ct_212,the thought that music is audio `maths is ........,0,0,9,50,1,0,[],[],[],[],[],[]
ct_216,your intelligence is your entire attention. intellect is the only tool for triangulating in any architecture everything available for accessing. everything.,0,0,21,156,0,0,[],[],[],[],[],[]
ct_217,arte:face-red-heart-shape:,0,0,1,26,0,0,[],[],[],[],[],[]
ct_219,"but alessio... everything starts with the mind. thoughts always comes first and then emotions are created. same with intellect. thought first, always :slightly_smiling_face: ",0,0,23,174,0,1,['face-smiling'],[74.777778],[35.444444],[80.740741],[88.481481],[9.185185]
ct_220,just to imagine alessio's mom carrying him around in her womb for 9 months just for him to end up in this comment section today to spew all this nonsense,0,0,30,153,0,0,[],[],[],[],[],[]
ct_223,this is the best parttttt,0,0,5,25,0,0,[],[],[],[],[],[]
ct_224,seems like alessio didn't get bullied enough as a kid to actually develop a personality,0,0,15,87,0,0,[],[],[],[],[],[]
ct_225,"thx nils, thx arte concert :face_blowing_a_kiss:",0,0,6,48,1,1,['face-affection'],[66.321429],[46.607143],[86.964286],[83.5],[46.357143]
ct_226,i think nils frahm and hania rani in concert would be awesome.,0,1,12,62,0,0,[],[],[],[],[],[]
ct_227,come onnnnn :fire::fire::fire::fire::heart_on_fire:,0,0,3,51,2,5,"['emotion', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_228,:exploding_head:,0,0,1,16,0,1,['face-unwell'],[56.730769],[76.846154],[43.846154],[47.576923],[89.576923]
ct_229,:musical_notes::raising_hands_medium-light_skin_tone::musical_notes::raising_hands_medium-light_skin_tone::musical_notes::raising_hands_medium-light_skin_tone::musical_notes::hugging_face::musical_notes::OK_hand_medium-light_skin_tone:,0,0,1,235,0,6,"['face-hand', 'music', 'music', 'music', 'music', 'music']",[70.461538],[24.115385],[89.615385],[79.192308],[55.115385]
ct_230,:face_holding_back_tears:,0,0,1,25,0,1,[],[47.192308],[42.807692],[69.576923],[51.807692],[74.923077]
ct_231,what would brian eno say to this music? ,0,0,8,40,0,0,[],[],[],[],[],[]
ct_232,brian eno's hair would be blown back,0,0,7,36,0,0,[],[],[],[],[],[]
ct_233,:heart_exclamation:,0,0,1,19,0,1,['emotion'],[],[],[],[],[]
ct_234,"he wouldn't say anything, he would ejaculate in his pants",0,0,10,57,0,0,[],[],[],[],[],[]
ct_235,:clapping_hands:,0,0,1,16,0,1,['hands'],[],[],[],[],[]
ct_236,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0,0,1,112,0,7,"['hands', 'hands', 'hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_237,"i can't tell what is first or second, it's not linear to me. it's at least omni-dimensional. fcs up time, you can live eternities with each nanosecond, from all directions, running from any pattern.",0,2,34,198,0,0,[],[],[],[],[],[]
ct_238, if he had any,0,0,4,14,0,0,[],[],[],[],[],[]
ct_241,"i was just thinking :thinking_face: this reminds me of `cluster the eno project, alex :oncoming_fist_medium-light_skin_tone:",0,2,15,124,0,1,['face-hand'],[45.785714],[44.357143],[50.642857],[82.357143],[57.75]
ct_242,"ahmazing!! :smiling_face_with_heart_eyes: thank you, nils and thank you, arte concert! :smiling_face_with_smiling_eyes:",0,0,11,119,0,2,"['face-affection', 'face-smiling']","[78.142857, 80.785714]","[49.642857, 25.678571]","[91.464286, 87.464286]","[88.214286, 88.5]","[41.821429, 20.607143]"
ct_244,"don't get me wrong, i love eno, but nils has way more wellie than eno could ever produce",0,2,18,88,0,0,[],[],[],[],[],[]
ct_245,no more shrooms for you alessio,0,0,6,31,0,0,[],[],[],[],[],[]
ct_246,philip glass is the only one that comes close that i can think of. ,0,1,14,67,0,0,[],[],[],[],[],[]
ct_250,oh yeah of course! how could i forget vangelis lol,0,1,10,50,1,0,[],[],[],[],[],[]
ct_253,wild !,0,0,2,6,0,0,[],[],[],[],[],[]
ct_254,:rocket-red-countdown-liftoff:,0,0,1,30,0,0,[],[],[],[],[],[]
ct_256,it's called the dunning kruger effect,0,0,6,37,0,0,[],[],[],[],[],[]
ct_257,stupid people think they're smarter than they are,0,0,8,49,0,0,[],[],[],[],[],[]
ct_259,"the more you know, the more you know nothing",0,0,9,44,0,0,[],[],[],[],[],[]
ct_261,but.... alessio rambling on and on and im just....writing to him? ,0,1,11,66,0,0,[],[],[],[],[],[]
ct_262,i will stop feeding the fire now :slightly_smiling_face: :red_heart: ,0,1,9,69,0,2,"['emotion', 'face-smiling']",[74.777778],[35.444444],[80.740741],[88.481481],[9.185185]
ct_263,whats wrong with him?,0,0,4,21,0,0,[],[],[],[],[],[]
ct_265,he thinks this isn't music for starters,0,0,7,39,0,0,[],[],[],[],[],[]
ct_266,and is still here talking shit for some reason,0,0,9,46,0,0,[],[],[],[],[],[]
ct_267,and we've got nils'es old sparring mate olafur arnold's kiasmos ... and i'd hope you're all fans of pete namlook and the `darkside if the moog' series...,1,1,27,153,0,0,[],[],[],[],[],[]
ct_268,could it be a bot? i mean....,0,1,7,29,0,0,[],[],[],[],[],[]
ct_269,definitely not,0,0,2,14,0,0,[],[],[],[],[],[]
ct_270,bots usually don't make grammatical errors like that,0,0,8,52,0,0,[],[],[],[],[],[]
ct_271,fair enough,0,0,2,11,0,0,[],[],[],[],[],[]
ct_272,"sublime music, heavenly!",0,0,3,24,0,0,[],[],[],[],[],[]
ct_273,shout out the the road crew who lugs around that heavy harmonium/glass harp across the globe,0,0,16,92,0,0,[],[],[],[],[],[]
ct_275,great music ,0,0,2,12,0,0,[],[],[],[],[],[]
ct_276,@arte concert he said the music is shit... so tell that to him,0,0,13,62,1,0,[],[],[],[],[],[]
ct_278,:red_heart: merci pour @arte et nils,0,0,6,36,0,1,['emotion'],[],[],[],[],[]
ct_279,is calling the music shit insulting or debating? ,0,0,8,49,0,0,[],[],[],[],[],[]
ct_281,"alessio needs attention, poor little thing, bless you! :folded_hands:",0,0,9,69,0,1,['hands'],[],[],[],[],[]
ct_283,i love this part.,0,1,4,17,0,0,[],[],[],[],[],[]
ct_285,oh wow comment section being amazing again. going back full screen :p,0,0,12,69,0,0,[],[],[],[],[],[]
ct_286,this can go on forever :red_heart: ,0,0,6,35,0,1,['emotion'],[],[],[],[],[]
ct_287,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_288,"master, sublime! :fire::star_struck::purple_heart:",0,0,3,50,0,3,"['emotion', 'face-affection', 'sky & weather']",[58.615385],[70.961538],[88.807692],[48.807692],[62.576923]
ct_291,"alex, you're being anti-social!",0,0,4,31,0,0,[],[],[],[],[],[]
ct_292,"convert this to midi pls , haha",0,0,7,31,1,0,[],[],[],[],[],[]
ct_294,":astonished_face: ., ""shit"" ¿ the lad needs to get a vocabulary that's a bit more descriptive! as to the texture and colours that the ""shit"" may evoke.,:winking_face::winking_face_with_tongue:",0,0,27,192,0,3,"['face-concerned', 'face-smiling', 'face-tongue']","[57.296296, 53.580645, 50.192308]","[62.333333, 45.870968, 58.115385]","[42.925926, 63.935484, 75.923077]","[55.518519, 82.354839, 80.038462]","[51.259259, 27.516129, 52.923077]"
ct_295,i'm very sociable with people that are good vibes. :),0,1,10,53,0,0,[],[],[],[],[],[]
ct_296,hammers revisited :),0,0,3,20,0,0,[],[],[],[],[],[]
ct_297,:heart_hands::clapping_hands::collision:,0,0,1,40,0,3,"['emotion', 'hands']",[],[],[],[],[]
ct_299,love this so much. what a great concert. thanx for this!,0,0,11,56,0,0,[],[],[],[],[],[]
ct_303,which everyone but one individual here seems to be good vibes ;),0,0,12,64,0,0,[],[],[],[],[],[]
ct_305,music analog vortex ,0,0,3,20,0,0,[],[],[],[],[],[]
ct_306,i always love that piece,0,1,5,24,0,0,[],[],[],[],[],[]
ct_309,:red_heart::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone: bravoooo,0,0,2,116,0,4,['emotion'],[],[],[],[],[]
ct_311,:clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0,0,1,64,0,4,"['hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_314,merci a tout,0,0,3,12,0,0,[],[],[],[],[],[]
ct_316,merci beaucoup ! :folded_hands::rose::face_blowing_a_kiss:,0,0,4,58,0,3,"['face-affection', 'hands', 'plant-flower']",[66.321429],[46.607143],[86.964286],[83.5],[46.357143]
ct_317,"awesome, thanks arte!",0,0,3,21,0,0,[],[],[],[],[],[]
ct_318,thx arte,0,0,2,8,0,0,[],[],[],[],[],[]
ct_319,thanks nils and arte :red_heart: it was amazing ,0,0,8,48,1,1,['emotion'],[],[],[],[],[]
ct_321,there was an additional part ,0,0,5,29,0,0,[],[],[],[],[],[]
ct_324,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_326,:clapping_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone: thanks again arte concert✓for a most magnificent concert :clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone:,0,0,10,212,1,0,[],[],[],[],[],[]
ct_327,will keep coming back to this,0,0,6,29,0,0,[],[],[],[],[],[]
ct_329,"what an intense performance by an inspired and prepared musician, interesting filming production and great location. thanks ",0,0,17,124,0,0,[],[],[],[],[],[]
ct_4,merci arte super !:slightly_smiling_face:,0,0,4,41,0,1,['face-smiling'],[74.777778],[35.444444],[80.740741],[88.481481],[9.185185]
ct_9,sting :smiling_face_with_heart_eyes: best wishes from berlin :musical_notes::musical_note::partying_face:,0,0,7,105,0,4,"['face-affection', 'face-hat', 'music', 'music']","[78.142857, 80.321429]","[49.642857, 61.857143]","[91.464286, 87.142857]","[88.214286, 68.785714]","[41.821429, 72.821429]"
ct_12,thank you arte concert! :folded_hands::thumbs_up::red_heart:,0,0,5,60,1,3,"['emotion', 'hand-fingers-closed', 'hands']",[],[],[],[],[]
ct_15,merci arte :slightly_smiling_face:,0,0,3,34,0,1,['face-smiling'],[74.777778],[35.444444],[80.740741],[88.481481],[9.185185]
ct_16,can't wait :winking_face:,0,0,3,25,0,1,['face-smiling'],[53.580645],[45.870968],[63.935484],[82.354839],[27.516129]
ct_27,in about 3min!!,0,0,3,15,0,0,[],[],[],[],[],[]
ct_28,:sparkling_heart:,0,0,1,17,0,1,['emotion'],[],[],[],[],[]
ct_33,wow..sting:blue_heart::blue_heart::blue_heart:,0,0,1,46,0,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_35,:raising_hands:,0,0,1,15,0,1,['hands'],[],[],[],[],[]
ct_36,an englishman in paris :winking_face:,0,0,5,37,0,1,['face-smiling'],[53.580645],[45.870968],[63.935484],[82.354839],[27.516129]
ct_40,sounds great!!!,0,0,2,15,0,0,[],[],[],[],[],[]
ct_41,en plus je suis fan de fip :winking_face:,0,0,8,41,1,1,['face-smiling'],[53.580645],[45.870968],[63.935484],[82.354839],[27.516129]
ct_44,so beautiful .. place and music.. wow sting:blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::bouquet::bouquet::bouquet::bouquet:,0,0,8,151,0,10,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'plant-flower', 'plant-flower', 'plant-flower', 'plant-flower']",[],[],[],[],[]
ct_45,:heart_suit::heart_suit::heart_suit:,0,0,1,36,0,3,"['game', 'game', 'game']",[],[],[],[],[]
ct_46,:fire:tip top:fire:,0,0,2,19,0,2,"['sky & weather', 'sky & weather']",[],[],[],[],[]
ct_47,one of the greatest singer and songwriter of all times,0,0,10,54,0,0,[],[],[],[],[],[]
ct_48,where is shaggy?,0,0,3,16,0,0,[],[],[],[],[],[]
ct_50,indonesia now 2 am wacth thiss love it,0,0,8,38,1,0,[],[],[],[],[],[]
ct_52,ty very much arte concert !:red_heart::red_heart::red_heart:,0,0,6,60,1,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_53,love it :folded_hands::red_heart:,0,0,3,33,0,2,"['emotion', 'hands']",[],[],[],[],[]
ct_54,:thumbs_up::heart_suit:,0,0,1,23,0,2,"['game', 'hand-fingers-closed']",[],[],[],[],[]
ct_56,:heart_on_fire:,0,0,1,15,0,1,['emotion'],[],[],[],[],[]
ct_61,how fragile?!!!,0,0,2,15,0,0,[],[],[],[],[],[]
ct_62,tomorrow's rain will wash the stains away ,0,0,7,42,0,0,[],[],[],[],[],[]
ct_63,"sting music and the place, :bouquet::bouquet:pantheon .. beautifully cool! magically fantastic! :blue_heart::blue_heart::blue_heart:",0,0,12,132,0,5,"['emotion', 'emotion', 'emotion', 'plant-flower', 'plant-flower']",[],[],[],[],[]
ct_64,arte concert always on top!,0,0,5,27,0,0,[],[],[],[],[],[]
ct_72,:musical_notes::musical_note::thumbs_up::partying_face::headphone:,0,0,1,66,0,5,"['face-hat', 'hand-fingers-closed', 'music', 'music', 'music']",[80.321429],[61.857143],[87.142857],[68.785714],[72.821429]
ct_77,message in a bottle .. new version :blue_heart::blue_heart::blue_heart::bouquet: cool,0,0,9,85,0,4,"['emotion', 'emotion', 'emotion', 'plant-flower']",[],[],[],[],[]
ct_79,danke an arte concert!,0,0,4,22,1,0,[],[],[],[],[],[]
ct_81,c'est temps suspend ton vol...magique ! :thumbs_up::red_heart::sparkling_heart::sparkling_heart:merci :folded_hands::sparkling_heart::sparkling_heart::sparkling_heart::sparkling_heart::sparkling_heart:,0,0,8,201,0,10,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'hand-fingers-closed', 'hands']",[],[],[],[],[]
ct_83,send an sos to the world to fire macron...,0,0,9,42,1,0,[],[],[],[],[],[]
ct_84,:hundred_points:,0,0,1,16,0,1,['emotion'],[],[],[],[],[]
ct_87,evidemment sos to the nature,0,0,5,28,1,0,[],[],[],[],[],[]
ct_88,:red_heart: mr sting is always the n.1,0,0,7,38,0,1,['emotion'],[],[],[],[],[]
ct_91,"whowww le magique mr sting dans un lieu superbe , merci arte pour vos bon plan :smiling_face_with_hearts:",0,0,17,105,0,1,['face-affection'],[79.75],[42.428571],[90.464286],[87.0],[51.678571]
ct_92,4:11am in japan! great thing i woke up early today! fantastic sunday morning!!,0,1,13,78,1,0,[],[],[],[],[],[]
ct_93,i think i will make a tribute to this song soon.,0,2,11,48,0,0,[],[],[],[],[],[]
ct_94,:red_heart::red_heart::red_heart::red_heart::red_heart:,0,0,1,55,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_97,ty arte concert for the great message full of hope and love !:red_heart::red_heart::red_heart:,0,0,13,94,1,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_98,:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,0,0,1,60,0,2,"['face-affection', 'face-affection']","[78.142857, 78.142857]","[49.642857, 49.642857]","[91.464286, 91.464286]","[88.214286, 88.214286]","[41.821429, 41.821429]"
ct_105,:heart_decoration:sos:heart_decoration:,0,0,1,39,1,2,"['emotion', 'emotion']",[],[],[],[],[]
ct_106,hope the world will listen about this sos ... ,0,0,9,46,1,0,[],[],[],[],[],[]
ct_113,"sting, i consider your songs the best in the world",0,1,10,50,1,0,[],[],[],[],[],[]
ct_115,i agree to you!! ,0,1,4,17,0,0,[],[],[],[],[],[]
ct_119,will there be a recording?:eyes:,0,0,5,32,0,1,['body-parts'],[],[],[],[],[]
ct_122,"@andre scheeren, jaaaa mega :musical_note::musical_notes::smiling_face_with_heart_eyes::folded_hands:",0,0,5,101,0,4,"['face-affection', 'hands', 'music', 'music']",[78.142857],[49.642857],[91.464286],[88.214286],[41.821429]
ct_123,"@wolf dreamcatcher it was on 6th october, so yesss",0,0,9,50,0,0,[],[],[],[],[],[]
ct_124,rushing water! sting rocks!,0,0,4,27,0,0,[],[],[],[],[],[]
ct_127,a catching tune and kitschy whistle...love it,0,0,7,45,0,0,[],[],[],[],[],[]
ct_132,yes!!:blue_heart::blue_heart:rushing water!! ,0,0,2,45,0,2,"['emotion', 'emotion']",[],[],[],[],[]
ct_133,happy happy :star_struck::smiling_face_with_hearts::red_heart::red_heart::red_heart:,0,0,3,84,0,5,"['emotion', 'emotion', 'emotion', 'face-affection', 'face-affection']","[58.615385, 79.75]","[70.961538, 42.428571]","[88.807692, 90.464286]","[48.807692, 87.0]","[62.576923, 51.678571]"
ct_134,@matthias joss thank you :hugging_face:,0,0,5,39,0,1,['face-hand'],[70.461538],[24.115385],[89.615385],[79.192308],[55.115385]
ct_137,:thumbs_up:,0,0,1,11,0,1,['hand-fingers-closed'],[],[],[],[],[]
ct_138,a grammy for this song!,0,0,5,23,0,0,[],[],[],[],[],[]
ct_140,incroyble sting !,0,0,3,17,0,0,[],[],[],[],[],[]
ct_142,that's dom guitar tech on guitar,0,0,6,32,0,0,[],[],[],[],[],[]
ct_144,:growing_heart:,0,0,1,15,0,1,['emotion'],[],[],[],[],[]
ct_146,:blue_heart::musical_notes:this is the sound of rushing water!:musical_notes::blue_heart:..ease into the water..:blue_heart: i love this song! ,0,1,14,143,0,5,"['emotion', 'emotion', 'emotion', 'music', 'music']",[],[],[],[],[]
ct_148,:star_struck::thumbs_up::musical_notes:,0,0,1,39,0,3,"['face-affection', 'hand-fingers-closed', 'music']",[58.615385],[70.961538],[88.807692],[48.807692],[62.576923]
ct_149,thanks arte,0,0,2,11,0,0,[],[],[],[],[],[]
ct_151,and.. my super favorite! for her love! ,0,1,7,39,0,0,[],[],[],[],[],[]
ct_154,this is awesome,0,0,3,15,0,0,[],[],[],[],[],[]
ct_156,hello from wales uk thank you arte as always smashing enjoyment ,0,0,11,64,2,0,[],[],[],[],[],[]
ct_158,this is just so cool!!!!!,0,0,5,25,0,0,[],[],[],[],[],[]
ct_159,very cool and beautifully melancholy .. ,0,0,6,40,0,0,[],[],[],[],[],[]
ct_164,so niiiice :red_heart:,0,0,3,22,0,1,['emotion'],[],[],[],[],[]
